,Job Title,Company,Location,Salary,Search Term
4283,Sr. Operations Research/<b>Data</b> Analyst,"
        Engility Corporation","McLean, VA 22101",NaN,Herndon%2C+VA
4284,Web Developer - Full-stack/Front-end,"
    FedStrong, LLC","McLean, VA 22102",NaN,Herndon%2C+VA
4285,Image - Video Analyst,"
        EOIR Technologies","Fort Belvoir, VA",NaN,Herndon%2C+VA
4286,Quantitative Consultant,"
        CEB","Washington, DC",NaN,Herndon%2C+VA
4287,Policy Analyst - SAFTAS III,"
        Quantech Services","Arlington, VA",NaN,Herndon%2C+VA
4288,Behavioral <b>Scientist</b> (WRAIR Scientific Services),"
        Odyssey Systems Consulting Group","Silver Springs, MD",NaN,Herndon%2C+VA
4289,Senior Associate,"
    Community Science","Washington, DC",NaN,Herndon%2C+VA
4290,<b>Scientist</b>,"
        EMD","Rockville, MD",NaN,Herndon%2C+VA
4291,<b>Data</b> <b>Scientist</b>,"
        The Teaching Company","Chantilly, VA 20151",NaN,Herndon%2C+VA
4292,EDW Team Lead,"
        CSRA","Washington, DC",NaN,Herndon%2C+VA
4293,<b>Data</b> <b>Scientist</b>,"
        CACI","Reston, VA 20191",NaN,Herndon%2C+VA
4294,<b>Data</b> Science Intern Job,"
        Micron","Manassas, VA",NaN,Herndon%2C+VA
4295,Experience Design Lead,"
        Capital One","Vienna, VA",NaN,Herndon%2C+VA
4296,Image <b>Scientist</b>,"
        BAE Systems","Springfield, VA",NaN,Herndon%2C+VA
4297,Research Analyst - Economist,"
    CNA Corp.","Arlington, VA 22201 <span style=""font-size: smaller"">(Lyon Village area)</span>",NaN,Herndon%2C+VA
4298,BIOINFORMATICS RESEARCH <b>SCIENTIST</b>,"
        Geisinger Health System","Rockville, MD",NaN,Herndon%2C+VA
4299,Analytic Methodologist,"
        Central Intelligence Agency","Washington, DC","$53,088 - $92,814 a year",Herndon%2C+VA
4300,Senior Machine Learning <b>Data</b> Engineer,"
        Capital One","Vienna, VA",NaN,Herndon%2C+VA
4301,Senior Research Analyst,"
    RosettiStarr","Bethesda, MD 20814",NaN,Herndon%2C+VA
4302,<b>Scientist</b> - Virologist,"
        EMD","Rockville, MD",NaN,Herndon%2C+VA
4303,Senior-Level Open Source Research Analyst,"
        Cyberspace Solutions","Reston, VA",NaN,Herndon%2C+VA
4304,Natural Language Processing Developer,"
    T and T Consulting Services","Falls Church, VA 22046",NaN,Herndon%2C+VA
4305,<b>Data</b> and Policy Analyst - Statistical Programmer,"
        Acumen LLC","Washington, DC",NaN,Herndon%2C+VA
4306,<b>Scientist</b>,"
        EMD","Rockville, MD",NaN,Herndon%2C+VA
4307,Cyber Research <b>Scientist</b>,"
    Invincea","Arlington, VA",NaN,Herndon%2C+VA
4308,2017 Systems Engineering Undergraduate Summer Intern,"
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4309,Consultant - Insight Studio <b>Data</b> <b>Scientist</b>,"
        Deloitte","McLean, VA",NaN,Herndon%2C+VA
4310,Network Operations Engineer,"
    Fractal Industries","Reston, VA",NaN,Herndon%2C+VA
4311,Engagement Manager,"
    Simple [A]","Washington, DC",NaN,Herndon%2C+VA
4312,Research <b>Data</b> Analyst,"
        The Henry M. Jackson Foundation","Bethesda, MD 20817",NaN,Herndon%2C+VA
4313,Image Engineer/<b>Scientist</b>,"
        BOEING","Springfield, VA",NaN,Herndon%2C+VA
4314,Statistician (Secret Clearance),"
    Apogee Integration, LLC","Arlington, VA",NaN,Herndon%2C+VA
4315,Health Research Analyst,"
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4316,DHS Quantitative Analyst,"
        Centra Technology","Washington, DC",NaN,Herndon%2C+VA
4317,DevOps Engineer,"
    Fractal Industries","Reston, VA",NaN,Herndon%2C+VA
4318,Senior Research and <b>Data</b> Analyst,"
        Association of American Medical Colleges","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Herndon%2C+VA
4319,TSA Operations Research Systems Analyst,"
    Eagle Network Solutions","Chantilly, VA",$70 an hour,Herndon%2C+VA
4320,Research Associate,"
    Dillon Allman &amp; Partners","Bethesda, MD 20814",NaN,Herndon%2C+VA
4321,OPIR <b>Scientist</b>,"
        Riverside Research","Springfield, VA",NaN,Herndon%2C+VA
4322,Research Development Engineer/<b>Scientist</b>,"
    TULK llc","Alexandria, VA","$160,000 a year",Herndon%2C+VA
4323,CPIC Business Case Support Analyst,"
        xentity corporation","Reston, VA",NaN,Herndon%2C+VA
4324,"2017 Summer Analyst, Equity Research","
    FBR &amp; Co.","Arlington, VA 22209 <span style=""font-size: smaller"">(Radnor-Ft Myer Heights area)</span>",NaN,Herndon%2C+VA
4325,"Military Operations Research Analyst, Mid","
        Booz Allen Hamilton","Arlington, VA",NaN,Herndon%2C+VA
4326,Water Resources Engineer/<b>Scientist</b> (FFX),"
        Tetra Tech","Fairfax, VA 22030",NaN,Herndon%2C+VA
4327,<b>Data</b> Quality Coordinator,"
        American Geophysical Union","Washington, DC 20009 <span style=""font-size: smaller"">(U Street Corridor area)</span>",NaN,Herndon%2C+VA
4328,"Electric Sector Analyst, Research and Evaluation - Beyond Co...","
        Sierra Club","Washington, DC 20002 <span style=""font-size: smaller"">(Capitol Hill area)</span>",NaN,Herndon%2C+VA
4329,STAFF <b>SCIENTIST</b> I,"
        Children's National Medical Center","Washington, DC",NaN,Herndon%2C+VA
4330,<b>Data</b> <b>Scientist</b>,"
        Clarabridge","Reston, VA",NaN,Herndon%2C+VA
4331,Washington,"
    Cognitio","Washington, DC",NaN,Herndon%2C+VA
4332,OPIR <b>Scientist</b>,"
        Riverside Research","Springfield, VA",NaN,Herndon%2C+VA
4333,Statistician,"
        Leidos","Washington, DC 20001 <span style=""font-size: smaller"">(Shaw area)</span>",NaN,Herndon%2C+VA
4334,2017 Systems Engineering Undergraduate Summer Intern,"
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4335,"Intern, Marketing Content and Analytics","
        National Geographic Society","Washington, DC",NaN,Herndon%2C+VA
4336,NOA1763-Support <b>Scientist</b>-Space Weather,"
    I.M. Systems Group (IMSG)","College Park, MD",NaN,Herndon%2C+VA
4337,Research Analyst - Office of Emerging Regulatory Issues - Wa...,"
        Finra","Washington, DC",NaN,Herndon%2C+VA
4338,Associate <b>Scientist</b> II,"
        EMD","Rockville, MD",NaN,Herndon%2C+VA
4339,Lead <b>Data</b> Science Instructor,"
        General Assembly","Washington, DC",NaN,Herndon%2C+VA
4340,Biostatistician,"
        The Henry M. Jackson Foundation","Rockville, MD 20852",NaN,Herndon%2C+VA
4341,Research <b>Data</b> Analyst-<b>Data</b> Manager,"
        Global Resource Solutions","Bethesda, MD",NaN,Herndon%2C+VA
4342,Research Analyst,"
    Telemet America, Inc.","Alexandria, VA 22314 <span style=""font-size: smaller"">(Southwest Quadrant area)</span>",NaN,Herndon%2C+VA
4343,Software Developer,"
        CACI","Chantilly, VA 20153",NaN,Herndon%2C+VA
4344,Consultant - Insight Studio <b>Data</b> <b>Scientist</b>,"
        Deloitte","McLean, VA",NaN,Herndon%2C+VA
4345,Statistician,"
    Goldbelt, Inc.","College Park, MD",NaN,Herndon%2C+VA
4346,Intelligence Production Specialist-Report Writer,"
    Syntelligent Analytic Solutions, LLC","Reston, VA",NaN,Herndon%2C+VA
4347,Systems Director - Mission Futures,"
        The Aerospace Corporation","Chantilly, VA 20151",NaN,Herndon%2C+VA
4348,Statistical Programmer,"
    Social &amp; Scientific Systems Inc.","Silver Spring, MD 20910",NaN,Herndon%2C+VA
4349,Washington,"
    Cognitio","Washington, DC",NaN,Herndon%2C+VA
4350,Qualitative <b>Scientist</b> Fellowship - CDER,"
        Oak Ridge Associated Universities","Silver Springs, MD",NaN,Herndon%2C+VA
4351,Biostatistician,"
        The Henry M. Jackson Foundation","Rockville, MD 20852",NaN,Herndon%2C+VA
4352,Research Analyst - Office of Emerging Regulatory Issues - Wa...,"
        Finra","Washington, DC",NaN,Herndon%2C+VA
4353,Associate <b>Scientist</b> II,"
        EMD","Rockville, MD",NaN,Herndon%2C+VA
4354,Jr Program Engineer - <b>Scientist</b>,"
        Vencore","Arlington, VA",NaN,Herndon%2C+VA
4355,"<b>Data</b> <b>Scientist</b>, Mid","
        Booz Allen Hamilton","McLean, VA",NaN,Herndon%2C+VA
4356,"Criminal Justice Research Analyst, Lead","
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4357,Biochemist,"
        MRIGlobal","Gaithersburg, MD",NaN,Herndon%2C+VA
4358,Operations Research Analyst / Statistician,"
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4359,Senior <b>Data</b> Analyst,"
        IHS Markit","Washington, DC",NaN,Herndon%2C+VA
4360,<b>Data</b> <b>Scientist</b>,"
        Grant Thornton","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4361,Research Analyst,"
    Economic Systems, Inc","Falls Church, VA",NaN,Herndon%2C+VA
4362,Computational Genomics Specialist,"
    Medical Science &amp; Computing, Inc.","Bethesda, MD",NaN,Herndon%2C+VA
4363,<b>Data</b> <b>Scientist</b> Principal Job,"
        SAIC","Reston, VA",NaN,Herndon%2C+VA
4364,"Program Analyst (Military Medical Research, Development, and...","
    Knowesis Inc.","Falls Church, VA 22040",NaN,Herndon%2C+VA
4365,Computer <b>Scientist</b>,"
    Department of the Navy, Naval...","Washington, DC",NaN,Herndon%2C+VA
4366,"Senior <b>Scientist</b>, Protein Engineering","
    Intrexon Corporation.","Germantown, MD",NaN,Herndon%2C+VA
4367,Imagery <b>Scientist</b> (Junior and Senior Level),"
        MacAulay-Brown, Inc. (MacB)","Springfield, VA",NaN,Herndon%2C+VA
4368,Software Engineer,"
    FlashX","Silver Spring, MD","$80,000 - $120,000 a year",Herndon%2C+VA
4369,UFAC <b>Data</b> <b>Scientist</b>,"
        Applied Research Associates, Inc","Reston, VA",NaN,Herndon%2C+VA
4370,<b>Data</b> and Policy Analyst - Statistical Programmer,"
        Acumen LLC","Washington, DC",NaN,Herndon%2C+VA
4371,DHS Quantitative Analyst,"
        Centra Technology","Washington, DC",NaN,Herndon%2C+VA
4372,Operational Research Analyst,"
        Booz Allen Hamilton","Fort Belvoir, VA",NaN,Herndon%2C+VA
4373,Machine Learning <b>Data</b> Engineer,"
        Jobspring Partners","Washington, DC","$100,000 - $150,000 a year",Herndon%2C+VA
4374,Software Engineer,"
    FlashX","Silver Spring, MD","$80,000 - $120,000 a year",Herndon%2C+VA
4375,Imagery <b>Scientist</b> (Junior and Senior Level),"
        MacAulay-Brown, Inc. (MacB)","Springfield, VA",NaN,Herndon%2C+VA
4376,Technology Analyst - Junior,"
        AECOM","Arlington, VA 22201 <span style=""font-size: smaller"">(Lyon Village area)</span>",NaN,Herndon%2C+VA
4377,"Criminal Justice Research Analyst, Senior","
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4378,Research <b>Scientist</b>/Engineer,"
    Intelligent Fusion Technology, Inc","Germantown, MD",NaN,Herndon%2C+VA
4379,Team Lead,"
        VWR","Gaithersburg, MD",NaN,Herndon%2C+VA
4380,<b>Data</b> <b>Scientist</b>,"
        The Aerospace Corporation","Chantilly, VA 20151",NaN,Herndon%2C+VA
4381,2017 GRADUATES ONLY! Associate Professional: Science,"
        CSRA","Washington, DC",NaN,Herndon%2C+VA
4382,Research Zoologist,"
    NatureServe","Arlington, VA",NaN,Herndon%2C+VA
4383,Statistical Pairs Trading Positions,"
        T3 Trading Group LLC","Washington, DC",NaN,Herndon%2C+VA
4384,Computational Image <b>Data</b> Analysis Manager,"
    Medical Science &amp; Computing, Inc.","Bethesda, MD",NaN,Herndon%2C+VA
4385,"Research Analyst, CAP Action War Room","
    American Progress","Washington, DC",NaN,Herndon%2C+VA
4386,Machine Learning Research Engineer,"
    yomdle inc.","Washington, DC",NaN,Herndon%2C+VA
4387,Research Analyst - Operational Evaluation Division,"
        Institute for Defense Analyses","Alexandria, VA 22311 <span style=""font-size: smaller"">(Alexandria Wrest area)</span>",NaN,Herndon%2C+VA
4388,Lead Research Analyst,"
        Alion Science and Technology","Belvoir, VA",NaN,Herndon%2C+VA
4389,Scientific Software Engineer,"
        Earth Networks","Germantown, MD",NaN,Herndon%2C+VA
4390,Senior Research <b>Scientist</b>,"
        Vencore","McLean, VA",NaN,Herndon%2C+VA
4391,"Analyst II, Marketing Research &amp; Planning (Telecommute)","
        American Red Cross","Washington, DC",NaN,Herndon%2C+VA
4392,"<b>Data</b> <b>Scientist</b>, Mid","
        Booz Allen Hamilton","McLean, VA",NaN,Herndon%2C+VA
4393,Senior Production Specialist,"
        Engility Corporation","Reston, VA 20191",NaN,Herndon%2C+VA
4394,Water Resources Engineer/<b>Scientist</b> (FFX),"
        Tetra Tech","Fairfax, VA 22030",NaN,Herndon%2C+VA
4395,Network Operations Engineer,"
    Fractal Industries","Reston, VA",NaN,Herndon%2C+VA
4396,Geospatial Architect,"
        xentity corporation","Washington, DC",NaN,Herndon%2C+VA
4397,<b>Scientist</b> / Biologist,"
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4398,Director of Science And Analytics,"
    MDA Information Systems LLC","Gaithersburg, MD",NaN,Herndon%2C+VA
4399,Health <b>Data</b> Analyst,"
    US News &amp; World Report","Washington, DC 20007 <span style=""font-size: smaller"">(Georgetown area)</span>",NaN,Herndon%2C+VA
4400,Multimedia Specialist Senior,"
        CACI","Reston, VA 20191",NaN,Herndon%2C+VA
4401,Project Analyst l/ II Gaithersburg Maryland,"
        Icon plc","Gaithersburg, MD",NaN,Herndon%2C+VA
4402,<b>Data</b> <b>Scientist</b> (MACSM),"
        Celestar Corporation","Springfield, VA",NaN,Herndon%2C+VA
4403,Survey Sampling Statistician,"
        WESTAT","Rockville, MD 20850",NaN,Herndon%2C+VA
4404,Expert Management &amp; Program Analyst/ Ops Research,"
        KBRWyle","Springfield, VA",NaN,Herndon%2C+VA
4405,Algorithms Staff <b>Scientist</b> III,"
    Chemring Sensors &amp; Electronic Systems, Inc.","Dulles, VA",NaN,Herndon%2C+VA
4406,Consultant <b>Scientist</b> - Defense and Veterans Brain Injury Cen...,"
        General Dynamics Information Technology","Silver Spring, MD",NaN,Herndon%2C+VA
4407,Program Analyst IV (Aquisition and Risk Management) - Fort B...,"
        Patricio Enterprises","Fort Belvoir, VA",NaN,Herndon%2C+VA
4408,<b>Scientist</b> I/ Associate <b>Scientist</b> II,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4409,UFAC <b>Data</b> <b>Scientist</b>,"
        Applied Research Associates, Inc","Reston, VA",NaN,Herndon%2C+VA
4410,Advanced Analytics <b>Data</b> <b>Scientist</b>,"
        IBM","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Herndon%2C+VA
4411,"Technical Manager, <b>Data</b> Ingestion","
    FiscalNote","Washington, DC",NaN,Herndon%2C+VA
4412,Oracle Database Engineer,"
        CACI","Chantilly, VA 20153",NaN,Herndon%2C+VA
4413,Brain Trauma Research <b>Scientist</b> (Neuroscientist) (WRAIR),"
        General Dynamics Information Technology","Silver Spring, MD",NaN,Herndon%2C+VA
4414,"Research Analyst, CAP Action War Room","
    American Progress","Washington, DC",NaN,Herndon%2C+VA
4415,Expert Management &amp; Program Analyst/ Ops Research,"
        KBRWyle","Springfield, VA",NaN,Herndon%2C+VA
4416,Sr. <b>Scientist</b>,"
    SC3","Reston, VA",NaN,Herndon%2C+VA
4417,Chief <b>Data</b> <b>Scientist</b>,"
        Booz Allen Hamilton","McLean, VA",NaN,Herndon%2C+VA
4418,<b>Data</b> <b>Scientist</b> - Government Engagements,"
        KPMG","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4419,Sr. Operations Research Analyst,"
    Advanced Concepts and Technologies International","Arlington, VA",NaN,Herndon%2C+VA
4420,<b>Data</b> <b>Scientist</b> with Polygraph,"
        General Dynamics Information Technology","McLean, VA",NaN,Herndon%2C+VA
4421,Research Analyst - Operational Evaluation Division,"
        Institute for Defense Analyses","Alexandria, VA 22311 <span style=""font-size: smaller"">(Alexandria Wrest area)</span>",NaN,Herndon%2C+VA
4422,Project Analyst l/ II Gaithersburg Maryland,"
        Icon plc","Gaithersburg, MD",NaN,Herndon%2C+VA
4423,"Analyst II, Marketing Research &amp; Planning (Telecommute)","
        American Red Cross","Washington, DC",NaN,Herndon%2C+VA
4424,<b>Data</b> <b>Scientist</b>,"
        BOEING","Fairfax, VA",NaN,Herndon%2C+VA
4425,Survey Sampling Statistician,"
        WESTAT","Rockville, MD 20850",NaN,Herndon%2C+VA
4426,Program Analyst IV (Aquisition and Risk Management) - Fort B...,"
        Patricio Enterprises","Fort Belvoir, VA",NaN,Herndon%2C+VA
4427,Behavioral Health Research Analyst (Code:RA317),"
    Development Services Group, Inc.","Bethesda, MD 20814",NaN,Herndon%2C+VA
4428,Senior Statistician,"
        ManTech International Corporation","Washington, DC",NaN,Herndon%2C+VA
4429,Consultant <b>Scientist</b> - Defense and Veterans Brain Injury Cen...,"
        General Dynamics Information Technology","Silver Spring, MD",NaN,Herndon%2C+VA
4430,Associate Research Director - <b>Data</b> Science,"
    Invincea","Arlington, VA",NaN,Herndon%2C+VA
4431,ITS/DoDIIS Messaging Tester,"
        TransQuest","Washington, DC 20340",NaN,Herndon%2C+VA
4432,Machine Learning Research Engineer,"
    yomdle inc.","Washington, DC",NaN,Herndon%2C+VA
4433,Research Technician – Fly Behavior/Bioinformatics,"
        Howard Hughes Medical Institute","Ashburn, VA",NaN,Herndon%2C+VA
4434,Jr. Operations Research/<b>Data</b> Analyst,"
        Engility Corporation","McLean, VA 22101",NaN,Herndon%2C+VA
4435,NLP Software Engineer in Health Reserach,"
        Battelle","Rockville, MD 20847",NaN,Herndon%2C+VA
4436,"Scientific Associate, Vaccines Preclinical Evidence Generati...","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4437,Mid-level Operations Research/Cost Analyst,"
        Engility Corporation","McLean, VA 22101",NaN,Herndon%2C+VA
4438,OCTO- Research Analyst -Sr-<b>Data</b> Curation (494099),"
    DIT Inc","Washington, DC",NaN,Herndon%2C+VA
4439,<b>Scientist</b> I/ Associate <b>Scientist</b> II,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4440,"Research <b>Scientist</b>, Senior","
        Sotera Defense Solutions, Inc.","Washington, DC",NaN,Herndon%2C+VA
4441,"Research <b>Scientist</b>, Senior","
        Sotera Defense Solutions, Inc.","Washington, DC",NaN,Herndon%2C+VA
4442,Natural Language Processing <b>Data</b> <b>Scientist</b>,"
    T and T Consulting Services","Falls Church, VA 22042",NaN,Herndon%2C+VA
4443,"Expert <b>Scientist</b>, Downstream Technical R &amp; D (1)","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4444,"Marine Economist, Science &amp; Strategy Division","
        Oceana","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4445,Senior <b>Scientist</b>,"
    The Smithers Group","Gaithersburg, MD",NaN,Herndon%2C+VA
4446,Chief <b>Data</b> <b>Scientist</b>,"
        Booz Allen Hamilton","McLean, VA",NaN,Herndon%2C+VA
4447,Post-Doctoral <b>Scientist</b>,"
        University of Maryland","College Park, MD","$40,000 - $45,000 a year",Herndon%2C+VA
4448,Energetic and Non-Energetic Materials Chemical Analyst,"
        Bennett Aerospace Inc.","Adelphi, MD",NaN,Herndon%2C+VA
4449,OCTO- Research Analyst -Sr-<b>Data</b> Curation (494099),"
    DIT Inc","Washington, DC",NaN,Herndon%2C+VA
4450,Medicinal Chemists,"
    National Center for Advancing Translational Scienc...","Rockville, MD",NaN,Herndon%2C+VA
4451,Security Control Assessor,"
    Lunarline","Herndon, VA",NaN,Herndon%2C+VA
4452,Junior Operations Research Analyst,"
        ECS Federal LLC","Washington, DC",NaN,Herndon%2C+VA
4453,Actuarial <b>Scientist</b>/ Risk Analyst Intern,"
        Dewberry","Fairfax, VA 22031",NaN,Herndon%2C+VA
4454,Junior Business Development Research Analyst,"
        Alion Science and Technology","Washington, DC 20003 <span style=""font-size: smaller"">(Capitol Hill area)</span>",NaN,Herndon%2C+VA
4455,Manager Strip Manufacturing - Lateral Flow,"
        QIAGEN","Germantown, MD",NaN,Herndon%2C+VA
4456,GIS Analyst,"
        xentity corporation","Reston, VA",NaN,Herndon%2C+VA
4457,Digital Strategy Intern,"
    Øptimus Consulting","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Herndon%2C+VA
4458,<b>Data</b> <b>Scientist</b>,"
        BOEING","Fairfax, VA",NaN,Herndon%2C+VA
4459,Jr. Operations Research/<b>Data</b> Analyst,"
        Engility Corporation","McLean, VA 22101",NaN,Herndon%2C+VA
4460,GIS <b>Data</b> Systems Analysts,"
        xentity corporation","Fairfax, VA",NaN,Herndon%2C+VA
4461,Principal Research Software Engineer,"
        BAE Systems","Reston, VA 20191",NaN,Herndon%2C+VA
4462,<b>Data</b> <b>Scientist</b> (Mammalian Systems),"
    Intrexon Corporation.","Germantown, MD",NaN,Herndon%2C+VA
4463,Research Coordinator,"
        CEB","Washington, DC",NaN,Herndon%2C+VA
4464,Machine Learning Software Developer,"
    Expedition Technology, Inc.","Dulles, VA 20166",NaN,Herndon%2C+VA
4465,Research Analyst,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Herndon%2C+VA
4466,Junior Level Signal Processing Engineer,"
        Leidos","Chantilly, VA",NaN,Herndon%2C+VA
4467,Research Associate,"
    Mid-Atlantic Permanente Medical Group","Rockville, MD",NaN,Herndon%2C+VA
4468,Principal Java Engineer - Oracle <b>Data</b> Cloud/AddThis,"
        Oracle","Vienna, VA 22182",NaN,Herndon%2C+VA
4469,Multimedia Specialist - Full Performance,"
        CACI","Tysons, VA",NaN,Herndon%2C+VA
4470,"Expert <b>Scientist</b>, Downstream Technical R &amp; D (1)","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4471,Entry-Level Environmental/IT Analyst,"
    Eastern Research Group, Inc.","Chantilly, VA 20151",NaN,Herndon%2C+VA
4472,Digital Strategy Intern,"
    Øptimus Consulting","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Herndon%2C+VA
4473,TSA Operations Research Systems Analyst,"
        Engility Corporation","Chantilly, VA 20151",NaN,Herndon%2C+VA
4474,Natural Capital Accounting (Science 2017),"
        Conservation International","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Herndon%2C+VA
4475,Energetic and Non-Energetic Materials Chemical Analyst,"
        Bennett Aerospace Inc.","Adelphi, MD",NaN,Herndon%2C+VA
4476,Manager - Cognitive <b>Data</b> <b>Scientist</b> Natural Language Processi...,"
        KPMG","McLean, VA",NaN,Herndon%2C+VA
4477,Principal Statistician,"
        Emergent BioSolutions","Gaithersburg, MD",NaN,Herndon%2C+VA
4478,Brain Trauma Research Fellows (Neuroscientist),"
        Leidos","Bethesda, MD 20813",NaN,Herndon%2C+VA
4479,Senior Market Research Analyst,"
        AvalonBay Communities","Arlington, VA",NaN,Herndon%2C+VA
4480,<b>Data</b> <b>Scientist</b> with Polygraph,"
        General Dynamics Information Technology","McLean, VA",NaN,Herndon%2C+VA
4481,Defense Research Analyst,"
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4482,"Analyst, Intelligence","
        General Dynamics Information Technology","McLean, VA",NaN,Herndon%2C+VA
4483,Mid-Level Computer <b>Scientist</b>,"
        EOIR Technologies","Fort Belvoir, VA",NaN,Herndon%2C+VA
4484,Senior Project Engineer for <b>Data</b> Center Optimization,"
        The Aerospace Corporation","Washington, DC 20535 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4485,Computational <b>Scientist</b>,"
        Areté Associates","Arlington, VA",NaN,Herndon%2C+VA
4486,"Lentigen - Project Specialist - Gaithersburg, MD","
    Miltenyi Biotec","Gaithersburg, MD",NaN,Herndon%2C+VA
4487,Global Development Assistant,"
    Oceana, INC","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4488,Financial Analyst,"
        ICF","Fairfax, VA",NaN,Herndon%2C+VA
4489,Software Engineer,"
        The Advisory Board Company","Washington, DC",NaN,Herndon%2C+VA
4490,Front End Developer - Java,"
    Metasense USA","Rockville, MD",NaN,Herndon%2C+VA
4491,Actuarial <b>Scientist</b>/ Risk Analyst Intern,"
        Dewberry","Fairfax, VA 22031",NaN,Herndon%2C+VA
4492,Field Technician,"
        Arcadis:US","Washington, DC",NaN,Herndon%2C+VA
4493,Research Associate,"
    Mid-Atlantic Permanente Medical Group","Rockville, MD",NaN,Herndon%2C+VA
4494,Independent Consultant - Government Solution Architect,"
        xentity corporation","Washington, DC",NaN,Herndon%2C+VA
4495,Environmental Health Assessment Support at EPA,"
        Oak Ridge Associated Universities","Arlington, VA",$21.80 an hour,Herndon%2C+VA
4496,Bus Dev Research Analyst,"
        Chenega Corporation","Lorton, VA 22079",NaN,Herndon%2C+VA
4497,"Assoc Analyst, Intelligence","
        General Dynamics Information Technology","McLean, VA",NaN,Herndon%2C+VA
4498,Strategic Modeling &amp; Statistical Analyst,"
        GEICO","Chevy Chase, MD",NaN,Herndon%2C+VA
4499,Program Coordinator - Public Health <b>Data</b> Analyst,"
        Cherokee Nation Businesses","Silver Spring, MD 20904",NaN,Herndon%2C+VA
4500,Project Research Analyst,"
        Analytic Services","Fort Belvoir, VA",NaN,Herndon%2C+VA
4501,Public Interest Technology Fellowship,"
    New America","Washington, DC 20005 <span style=""font-size: smaller"">(Logan Circle area)</span>",NaN,Herndon%2C+VA
4502,Abuse-deterrent Products Characterization - CDER,"
        Oak Ridge Associated Universities","Silver Springs, MD",NaN,Herndon%2C+VA
4503,Modified Release Products Characterization - CDER,"
        Oak Ridge Associated Universities","Silver Springs, MD",NaN,Herndon%2C+VA
4504,Post-Doctoral Associate,"
        University of Maryland","College Park, MD",NaN,Herndon%2C+VA
4505,R&amp;D Associate II/Associate <b>Scientist</b> I,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4506,<b>Data</b> <b>Scientist</b> (Math background),"
        Jobspring Partners","Washington, DC","$150,000 - $250,000 a year",Herndon%2C+VA
4507,Back End Software Engineer,"
    Next Century Corporation","Washington, DC",NaN,Herndon%2C+VA
4508,Scientific Programmer,"
    SESDA","Bethesda, MD",NaN,Herndon%2C+VA
4509,IN-17057 Marine Social Science Intern,"
        World Wildlife Fund","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Herndon%2C+VA
4510,Natural Capital Accounting (Science 2017),"
        Conservation International","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Herndon%2C+VA
4511,Associate <b>Scientist</b> I / II,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4512,<b>Data</b> <b>Scientist</b>,"
        Engility Corporation","Reston, VA 20191",NaN,Herndon%2C+VA
4513,"Expert <b>Scientist</b>, Molecular Analytics","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4514,Associate <b>Scientist</b>,"
        General Dynamics Information Technology","Bethesda, MD",NaN,Herndon%2C+VA
4515,Informatics Core Director,"
        The Henry M. Jackson Foundation","Rockville, MD 20852",NaN,Herndon%2C+VA
4516,Financial Analyst,"
        ICF","Fairfax, VA",NaN,Herndon%2C+VA
4517,Software Engineer,"
        The Advisory Board Company","Washington, DC",NaN,Herndon%2C+VA
